h1,m1,h2,m2,age1,age2,sex1,sex2,duration,day,hour
H,3,H,49,3,1,F,M,20,1,12
H,3,H,49,3,1,F,M,20,1,14
H,3,H,49,3,1,F,M,20,1,15
H,3,H,49,3,1,F,M,20,1,9
H,3,H,49,3,1,F,M,20,1,13
H,3,H,49,3,1,F,M,20,1,13
H,3,H,49,3,1,F,M,40,1,13
H,3,H,49,3,1,F,M,20,1,10
H,3,H,49,3,1,F,M,20,1,13
H,3,H,49,3,1,F,M,40,1,13
H,3,H,49,3,1,F,M,20,1,10
H,3,H,49,3,1,F,M,20,1,8
H,3,H,49,3,1,F,M,20,1,10
H,3,H,49,3,1,F,M,120,1,8
H,3,H,49,3,1,F,M,20,1,8
H,3,H,49,3,1,F,M,20,1,13
H,4,H,33,2,4,M,F,20,1,11
H,4,H,43,2,1,M,M,20,1,20
H,4,H,43,2,1,M,M,20,1,12
H,4,H,43,2,1,M,M,20,1,19
H,4,H,43,2,1,M,M,20,1,7
H,4,H,43,2,1,M,M,20,1,19
H,4,H,43,2,1,M,M,20,1,11
H,4,H,43,2,1,M,M,20,1,7
H,4,H,44,2,0,M,F,20,1,13
H,4,H,44,2,0,M,F,20,1,13
H,4,H,44,2,0,M,F,20,1,13
H,4,H,32,2,1,M,F,60,1,19
H,4,H,19,2,1,M,F,20,1,19
H,4,H,3,2,3,M,F,40,1,19
H,4,H,3,2,3,M,F,80,1,19
H,4,H,3,2,3,M,F,20,1,7
H,4,H,3,2,3,M,F,20,1,7
H,4,H,18,2,0,M,F,40,1,19
H,4,H,8,2,0,M,F,20,1,13
H,4,H,14,2,1,M,M,40,1,19
H,4,H,29,2,2,M,F,40,1,19
H,4,H,49,2,1,M,M,20,1,12
H,4,H,49,2,1,M,M,20,1,11
H,4,H,49,2,1,M,M,60,1,11
H,4,H,49,2,1,M,M,20,1,11
H,4,H,49,2,1,M,M,20,1,11
H,6,H,45,3,0,F,M,20,1,18
H,6,H,45,3,0,F,M,20,1,12
H,6,H,45,3,0,F,M,20,1,13
H,6,H,45,3,0,F,M,20,1,19
H,6,H,45,3,0,F,M,20,1,18
H,6,H,45,3,0,F,M,20,1,17
H,6,H,45,3,0,F,M,80,1,9
H,6,H,45,3,0,F,M,20,1,9
H,6,H,45,3,0,F,M,20,1,8
H,6,H,45,3,0,F,M,20,1,9
H,6,H,45,3,0,F,M,20,1,17
H,6,H,45,3,0,F,M,20,1,18
H,6,H,44,3,0,F,F,20,1,10
H,6,H,19,3,1,F,F,20,1,7
H,6,H,19,3,1,F,F,20,1,7
H,6,H,19,3,1,F,F,20,1,7
H,6,H,30,3,1,F,F,20,1,13
H,6,H,30,3,1,F,F,20,1,13
H,6,H,30,3,1,F,F,20,1,13
H,6,H,30,3,1,F,F,20,1,16
H,6,H,30,3,1,F,F,20,1,13
H,6,H,30,3,1,F,F,20,1,7
H,6,H,30,3,1,F,F,20,1,20
H,6,H,30,3,1,F,F,20,1,15
H,6,H,30,3,1,F,F,20,1,20
H,6,H,30,3,1,F,F,20,1,7
H,6,H,30,3,1,F,F,20,1,7
H,6,H,30,3,1,F,F,20,1,16
H,6,H,30,3,1,F,F,20,1,18
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,40,1,20
H,6,H,28,3,1,F,F,40,1,19
H,6,H,28,3,1,F,F,20,1,19
H,6,H,28,3,1,F,F,40,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,19
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,20
H,6,H,28,3,1,F,F,20,1,18
H,6,H,28,3,1,F,F,20,1,20
H,6,H,46,3,3,F,M,20,1,19
H,6,H,46,3,3,F,M,20,1,19
H,6,H,46,3,3,F,M,20,1,19
H,7,H,43,1,1,F,M,20,1,13
H,7,H,43,1,1,F,M,20,1,13
H,7,H,43,1,1,F,M,20,1,18
H,7,H,43,1,1,F,M,20,1,18
H,7,H,43,1,1,F,M,20,1,13
H,7,H,43,1,1,F,M,40,1,18
H,7,H,43,1,1,F,M,60,1,18
H,7,H,43,1,1,F,M,20,1,7
H,7,H,43,1,1,F,M,40,1,18
H,7,H,43,1,1,F,M,20,1,19
H,7,H,43,1,1,F,M,20,1,13
H,7,H,10,1,1,F,F,20,1,18
H,7,H,10,1,1,F,F,80,1,18
H,7,H,10,1,1,F,F,20,1,13
H,7,H,10,1,1,F,F,20,1,18
H,7,H,44,1,0,F,F,20,1,13
H,7,H,32,1,1,F,F,20,1,13
H,7,H,47,1,3,F,F,20,1,20
H,7,H,47,1,3,F,F,20,1,20
H,7,H,47,1,3,F,F,20,1,20
H,7,H,36,1,1,F,F,20,1,13
H,7,H,41,1,1,F,F,20,1,17
H,7,H,41,1,1,F,F,20,1,20
H,7,H,41,1,1,F,F,20,1,20
H,7,H,41,1,1,F,F,20,1,20
H,7,H,41,1,1,F,F,20,1,20
H,7,H,41,1,1,F,F,40,1,20
H,7,H,3,1,3,F,F,20,1,13
H,7,H,3,1,3,F,F,20,1,13
H,7,H,3,1,3,F,F,20,1,13
H,7,H,18,1,0,F,F,20,1,18
H,7,H,18,1,0,F,F,20,1,13
H,7,H,18,1,0,F,F,20,1,13
H,7,H,8,1,0,F,F,40,1,13
H,7,H,8,1,0,F,F,20,1,14
H,7,H,14,1,1,F,M,20,1,14
H,7,H,34,1,4,F,F,20,1,19
H,7,H,29,1,2,F,F,20,1,13
H,7,H,29,1,2,F,F,20,1,7
H,7,H,29,1,2,F,F,60,1,7
H,7,H,29,1,2,F,F,20,1,7
H,7,H,15,1,1,F,M,20,1,19
H,7,H,15,1,1,F,M,20,1,13
H,7,H,15,1,1,F,M,20,1,18
H,7,H,15,1,1,F,M,20,1,19
H,7,H,49,1,1,F,M,20,1,13
H,8,H,40,0,3,F,F,20,1,10
H,8,H,40,0,3,F,F,20,1,10
H,8,H,40,0,3,F,F,20,1,10
H,8,H,40,0,3,F,F,20,1,11
H,8,H,40,0,3,F,F,20,1,11
H,8,H,40,0,3,F,F,40,1,9
H,8,H,43,0,1,F,M,20,1,11
H,8,H,43,0,1,F,M,20,1,12
H,8,H,43,0,1,F,M,20,1,8
H,8,H,43,0,1,F,M,20,1,11
H,8,H,10,0,1,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,9
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,8
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,11
H,8,H,44,0,0,F,F,60,1,8
H,8,H,44,0,0,F,F,20,1,8
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,11
H,8,H,44,0,0,F,F,80,1,11
H,8,H,44,0,0,F,F,40,1,12
H,8,H,44,0,0,F,F,20,1,11
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,11
H,8,H,44,0,0,F,F,20,1,11
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,40,1,10
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,12
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,13
H,8,H,44,0,0,F,F,40,1,13
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,19
H,8,H,44,0,0,F,F,20,1,12
H,8,H,32,0,1,F,F,20,1,19
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,20,1,7
H,8,H,47,0,3,F,F,100,1,7
H,8,H,47,0,3,F,F,40,1,18
H,8,H,47,0,3,F,F,20,1,7
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,20,1,14
H,8,H,47,0,3,F,F,20,1,14
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,20,1,7
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,20,1,14
H,8,H,47,0,3,F,F,20,1,14
H,8,H,47,0,3,F,F,20,1,9
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,40,1,17
H,8,H,47,0,3,F,F,20,1,18
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,20,1,13
H,8,H,47,0,3,F,F,40,1,16
H,8,H,47,0,3,F,F,20,1,15
H,8,H,47,0,3,F,F,20,1,13
H,8,H,47,0,3,F,F,40,1,15
H,8,H,47,0,3,F,F,20,1,13
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,40,1,13
H,8,H,47,0,3,F,F,40,1,17
H,8,H,47,0,3,F,F,20,1,17
H,8,H,47,0,3,F,F,20,1,10
H,8,H,47,0,3,F,F,20,1,14
H,8,H,47,0,3,F,F,20,1,7
H,8,H,47,0,3,F,F,20,1,14
H,8,H,41,0,1,F,F,20,1,13
H,8,H,41,0,1,F,F,20,1,19
H,8,H,41,0,1,F,F,20,1,13
H,8,H,41,0,1,F,F,20,1,13
H,8,H,3,0,3,F,F,20,1,12
H,8,H,3,0,3,F,F,20,1,8
H,8,H,3,0,3,F,F,20,1,8
H,8,H,3,0,3,F,F,20,1,12
H,8,H,18,0,0,F,F,20,1,18
H,8,H,18,0,0,F,F,20,1,19
H,8,H,18,0,0,F,F,20,1,18
H,8,H,18,0,0,F,F,20,1,19
H,8,H,18,0,0,F,F,20,1,19
H,8,H,4,0,2,F,M,20,1,13
H,8,H,39,0,0,F,F,20,1,19
H,8,H,15,0,1,F,M,20,1,16
H,8,H,15,0,1,F,M,20,1,16
H,8,H,15,0,1,F,M,20,1,16
H,8,H,15,0,1,F,M,20,1,16
H,8,H,15,0,1,F,M,20,1,19
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,40,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,12
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,11
H,8,H,26,0,0,F,F,40,1,11
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,10
H,8,H,26,0,0,F,F,20,1,19
H,8,H,7,0,1,F,F,20,1,19
H,8,H,7,0,1,F,F,20,1,14
H,8,H,7,0,1,F,F,40,1,13
H,8,H,7,0,1,F,F,20,1,13
H,8,H,49,0,1,F,M,20,1,13
H,8,H,49,0,1,F,M,20,1,8
H,8,H,49,0,1,F,M,20,1,12
H,8,H,49,0,1,F,M,20,1,8
H,8,H,49,0,1,F,M,40,1,8
H,8,H,49,0,1,F,M,20,1,13
H,8,H,49,0,1,F,M,20,1,8
H,8,H,49,0,1,F,M,60,1,13
H,8,H,49,0,1,F,M,20,1,13
H,10,H,32,1,1,F,F,20,1,13
H,10,H,36,1,1,F,F,20,1,13
H,10,H,41,1,1,F,F,20,1,18
H,10,H,39,1,0,F,F,20,1,13
H,10,H,43,1,1,F,M,20,1,13
H,10,H,43,1,1,F,M,20,1,18
H,10,H,19,1,1,F,F,20,1,11
H,10,H,19,1,1,F,F,20,1,13
H,10,H,19,1,1,F,F,40,1,13
H,10,H,19,1,1,F,F,20,1,11
H,10,H,34,1,4,F,F,20,1,13
H,10,H,34,1,4,F,F,20,1,18
H,10,H,50,1,3,F,F,20,1,19
H,10,H,50,1,3,F,F,20,1,19
H,10,H,50,1,3,F,F,20,1,13
H,10,H,50,1,3,F,F,20,1,7
H,10,H,50,1,3,F,F,200,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,40,1,20
H,10,H,50,1,3,F,F,20,1,19
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,40,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,60,1,20
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,14
H,10,H,50,1,3,F,F,20,1,20
H,10,H,50,1,3,F,F,20,1,19
H,10,H,50,1,3,F,F,20,1,19
H,10,H,18,1,0,F,F,20,1,13
H,10,H,18,1,0,F,F,20,1,19
H,10,H,18,1,0,F,F,20,1,13
H,10,H,18,1,0,F,F,20,1,13
H,10,H,18,1,0,F,F,20,1,13
H,10,H,8,1,0,F,F,20,1,13
H,10,H,15,1,1,F,M,20,1,13
H,10,H,15,1,1,F,M,20,1,13
H,10,H,15,1,1,F,M,20,1,13
H,10,H,15,1,1,F,M,20,1,7
H,10,H,15,1,1,F,M,60,1,13
H,10,H,15,1,1,F,M,20,1,13
H,10,H,7,1,1,F,F,20,1,18
H,10,H,7,1,1,F,F,20,1,18
H,10,H,7,1,1,F,F,80,1,18
H,10,H,7,1,1,F,F,20,1,18
H,10,H,7,1,1,F,F,20,1,13
H,10,H,7,1,1,F,F,20,1,18
H,10,H,44,1,0,F,F,20,1,13
H,10,H,44,1,0,F,F,20,1,13
H,10,H,44,1,0,F,F,20,1,13
H,10,H,51,1,1,F,F,20,1,13
H,10,H,51,1,1,F,F,40,1,19
H,10,H,51,1,1,F,F,20,1,19
H,10,H,28,1,1,F,F,80,1,17
H,10,H,28,1,1,F,F,20,1,13
H,10,H,49,1,1,F,M,20,1,13
H,14,H,44,1,0,M,F,20,1,20
H,14,H,44,1,0,M,F,20,1,20
H,14,H,8,1,0,M,F,20,1,19
H,14,H,47,1,3,M,F,40,1,19
H,14,H,47,1,3,M,F,60,1,19
H,14,H,47,1,3,M,F,40,1,19
H,14,H,36,1,1,M,F,20,1,18
H,14,H,36,1,1,M,F,20,1,20
H,14,H,36,1,1,M,F,40,1,18
H,14,H,36,1,1,M,F,20,1,13
H,14,H,36,1,1,M,F,20,1,13
H,14,H,36,1,1,M,F,20,1,20
H,14,H,41,1,1,M,F,20,1,7
H,14,H,51,1,1,M,F,20,1,18
H,14,H,39,1,0,M,F,20,1,13
H,14,H,28,1,1,M,F,20,1,14
H,14,H,26,1,0,M,F,20,1,13
H,14,H,7,1,1,M,F,20,1,7
H,14,H,49,1,1,M,M,20,1,13
H,14,H,49,1,1,M,M,20,1,13
H,15,H,32,1,1,M,F,20,1,14
H,15,H,32,1,1,M,F,140,1,14
H,15,H,32,1,1,M,F,60,1,14
H,15,H,32,1,1,M,F,20,1,14
H,15,H,32,1,1,M,F,20,1,11
H,15,H,32,1,1,M,F,20,1,11
H,15,H,32,1,1,M,F,20,1,8
H,15,H,32,1,1,M,F,20,1,13
H,15,H,32,1,1,M,F,40,1,13
H,15,H,32,1,1,M,F,20,1,13
H,15,H,32,1,1,M,F,20,1,12
H,15,H,32,1,1,M,F,20,1,11
H,15,H,32,1,1,M,F,20,1,8
H,15,H,32,1,1,M,F,20,1,14
H,15,H,32,1,1,M,F,20,1,11
H,15,H,32,1,1,M,F,40,1,8
H,15,H,32,1,1,M,F,20,1,13
H,15,H,32,1,1,M,F,40,1,14
H,15,H,32,1,1,M,F,20,1,13
H,15,H,32,1,1,M,F,80,1,11
H,15,H,47,1,3,M,F,20,1,13
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,7
H,15,H,36,1,1,M,F,160,1,7
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,7
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,40,1,7
H,15,H,36,1,1,M,F,40,1,7
H,15,H,36,1,1,M,F,60,1,7
H,15,H,36,1,1,M,F,20,1,7
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,13
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,40,1,15
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,14
H,15,H,36,1,1,M,F,20,1,13
H,15,H,36,1,1,M,F,20,1,15
H,15,H,36,1,1,M,F,20,1,14
H,15,H,41,1,1,M,F,20,1,7
H,15,H,41,1,1,M,F,20,1,18
H,15,H,41,1,1,M,F,20,1,13
H,15,H,41,1,1,M,F,20,1,13
H,15,H,41,1,1,M,F,20,1,7
H,15,H,39,1,0,M,F,20,1,13
H,15,H,39,1,0,M,F,20,1,12
H,15,H,39,1,0,M,F,60,1,14
H,15,H,43,1,1,M,M,20,1,13
H,15,H,43,1,1,M,M,20,1,13
H,15,H,43,1,1,M,M,20,1,7
H,15,H,43,1,1,M,M,20,1,7
H,15,H,43,1,1,M,M,120,1,7
H,15,H,43,1,1,M,M,40,1,7
H,15,H,43,1,1,M,M,20,1,13
H,15,H,43,1,1,M,M,60,1,7
H,15,H,43,1,1,M,M,20,1,13
H,15,H,43,1,1,M,M,20,1,7
H,15,H,43,1,1,M,M,40,1,7
H,15,H,43,1,1,M,M,20,1,7
H,15,H,19,1,1,M,F,20,1,13
H,15,H,30,1,1,M,F,20,1,13
H,15,H,30,1,1,M,F,20,1,12
H,15,H,30,1,1,M,F,20,1,14
H,15,H,30,1,1,M,F,20,1,12
H,15,H,30,1,1,M,F,20,1,12
H,15,H,30,1,1,M,F,20,1,13
H,15,H,30,1,1,M,F,20,1,12
H,15,H,30,1,1,M,F,20,1,12
H,15,H,30,1,1,M,F,20,1,9
H,15,H,14,1,1,M,M,20,1,19
H,15,H,34,1,4,M,F,20,1,19
H,15,H,40,1,3,M,F,20,1,18
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,40,1,20
H,15,H,40,1,3,M,F,20,1,16
H,15,H,40,1,3,M,F,40,1,13
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,40,1,14
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,19
H,15,H,40,1,3,M,F,20,1,17
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,13
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,15
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,15
H,15,H,40,1,3,M,F,20,1,18
H,15,H,40,1,3,M,F,20,1,17
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,15
H,15,H,40,1,3,M,F,20,1,20
H,15,H,40,1,3,M,F,20,1,17
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,20,1,18
H,15,H,18,1,0,M,F,20,1,14
H,15,H,18,1,0,M,F,20,1,14
H,15,H,18,1,0,M,F,40,1,9
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,100,1,14
H,15,H,18,1,0,M,F,20,1,11
H,15,H,18,1,0,M,F,40,1,9
H,15,H,18,1,0,M,F,40,1,15
H,15,H,18,1,0,M,F,20,1,9
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,80,1,10
H,15,H,18,1,0,M,F,20,1,18
H,15,H,18,1,0,M,F,20,1,10
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,20,1,18
H,15,H,18,1,0,M,F,20,1,10
H,15,H,18,1,0,M,F,40,1,18
H,15,H,18,1,0,M,F,20,1,11
H,15,H,18,1,0,M,F,40,1,18
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,20,1,7
H,15,H,18,1,0,M,F,40,1,7
H,15,H,18,1,0,M,F,20,1,12
H,15,H,18,1,0,M,F,40,1,11
H,15,H,18,1,0,M,F,20,1,19
H,15,H,18,1,0,M,F,20,1,11
H,15,H,18,1,0,M,F,20,1,13
H,15,H,18,1,0,M,F,20,1,11
H,15,H,18,1,0,M,F,20,1,14
H,15,H,18,1,0,M,F,20,1,13
H,15,H,18,1,0,M,F,20,1,9
H,15,H,18,1,0,M,F,20,1,14
H,15,H,18,1,0,M,F,20,1,9
H,15,H,18,1,0,M,F,20,1,15
H,15,H,18,1,0,M,F,20,1,9
H,15,H,18,1,0,M,F,20,1,14
H,15,H,8,1,0,M,F,20,1,13
H,15,H,8,1,0,M,F,20,1,19
H,15,H,8,1,0,M,F,20,1,16
H,15,H,8,1,0,M,F,20,1,13
H,15,H,8,1,0,M,F,20,1,16
H,15,H,8,1,0,M,F,20,1,16
H,15,H,8,1,0,M,F,20,1,16
H,15,H,8,1,0,M,F,20,1,16
H,15,H,8,1,0,M,F,40,1,16
H,15,H,8,1,0,M,F,20,1,16
H,15,H,7,1,1,M,F,20,1,7
H,15,H,7,1,1,M,F,20,1,19
H,15,H,7,1,1,M,F,20,1,19
H,15,H,10,1,1,M,F,20,1,13
H,15,H,44,1,0,M,F,40,1,15
H,15,H,44,1,0,M,F,20,1,13
H,15,H,44,1,0,M,F,40,1,14
H,15,H,44,1,0,M,F,20,1,14
H,15,H,44,1,0,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,14
H,15,H,51,1,1,M,F,20,1,14
H,15,H,51,1,1,M,F,60,1,14
H,15,H,51,1,1,M,F,40,1,14
H,15,H,51,1,1,M,F,60,1,14
H,15,H,51,1,1,M,F,20,1,14
H,15,H,51,1,1,M,F,20,1,19
H,15,H,51,1,1,M,F,20,1,11
H,15,H,51,1,1,M,F,20,1,19
H,15,H,51,1,1,M,F,20,1,8
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,13
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,20,1,15
H,15,H,51,1,1,M,F,40,1,14
H,15,H,29,1,2,M,F,80,1,7
H,15,H,29,1,2,M,F,20,1,19
H,15,H,29,1,2,M,F,40,1,7
H,15,H,49,1,1,M,M,20,1,14
H,18,H,40,0,3,F,F,40,1,15
H,18,H,40,0,3,F,F,20,1,15
H,18,H,40,0,3,F,F,100,1,15
H,18,H,32,0,1,F,F,20,1,15
H,18,H,32,0,1,F,F,20,1,15
H,18,H,32,0,1,F,F,20,1,15
H,18,H,32,0,1,F,F,60,1,15
H,18,H,32,0,1,F,F,20,1,15
H,18,H,32,0,1,F,F,40,1,15
H,18,H,32,0,1,F,F,20,1,15
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,40,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,10
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,10
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,40,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,40,1,7
H,18,H,32,0,1,F,F,20,1,13
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,40,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,40,1,16
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,7
H,18,H,32,0,1,F,F,40,1,16
H,18,H,32,0,1,F,F,20,1,10
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,60,1,16
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,60,1,11
H,18,H,32,0,1,F,F,20,1,11
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,20,1,8
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,40,1,19
H,18,H,32,0,1,F,F,40,1,16
H,18,H,32,0,1,F,F,20,1,11
H,18,H,32,0,1,F,F,60,1,19
H,18,H,32,0,1,F,F,20,1,11
H,18,H,32,0,1,F,F,20,1,14
H,18,H,32,0,1,F,F,20,1,14
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,60,1,14
H,18,H,32,0,1,F,F,40,1,8
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,40,1,14
H,18,H,32,0,1,F,F,20,1,11
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,16
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,11
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,20
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,40,1,20
H,18,H,32,0,1,F,F,40,1,20
H,18,H,32,0,1,F,F,20,1,20
H,18,H,32,0,1,F,F,20,1,20
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,14
H,18,H,32,0,1,F,F,20,1,14
H,18,H,32,0,1,F,F,20,1,14
H,18,H,32,0,1,F,F,20,1,17
H,18,H,32,0,1,F,F,20,1,16
